"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"6140";"Saillon";"Anteil 3-4 Zimmer-Wohnungen, in %";45;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6141";"Saxon";"Anteil 3-4 Zimmer-Wohnungen, in %";55.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6142";"Trient";"Anteil 3-4 Zimmer-Wohnungen, in %";64.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6151";"Champéry";"Anteil 3-4 Zimmer-Wohnungen, in %";52.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6152";"Collombey-Muraz";"Anteil 3-4 Zimmer-Wohnungen, in %";57.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6153";"Monthey";"Anteil 3-4 Zimmer-Wohnungen, in %";62.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6154";"Port-Valais";"Anteil 3-4 Zimmer-Wohnungen, in %";58.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6155";"Saint-Gingolph";"Anteil 3-4 Zimmer-Wohnungen, in %";61.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6156";"Troistorrents";"Anteil 3-4 Zimmer-Wohnungen, in %";55.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6157";"Val-d'Illiez";"Anteil 3-4 Zimmer-Wohnungen, in %";51.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6158";"Vionnaz";"Anteil 3-4 Zimmer-Wohnungen, in %";44.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6159";"Vouvry";"Anteil 3-4 Zimmer-Wohnungen, in %";56;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6172";"Bister";"Anteil 3-4 Zimmer-Wohnungen, in %";41.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6173";"Bitsch";"Anteil 3-4 Zimmer-Wohnungen, in %";59.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6177";"Grengiols";"Anteil 3-4 Zimmer-Wohnungen, in %";45.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6181";"Riederalp";"Anteil 3-4 Zimmer-Wohnungen, in %";59.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6191";"Ausserberg";"Anteil 3-4 Zimmer-Wohnungen, in %";60.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6192";"Blatten";"Anteil 3-4 Zimmer-Wohnungen, in %";63.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6193";"Bürchen";"Anteil 3-4 Zimmer-Wohnungen, in %";72.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6194";"Eischoll";"Anteil 3-4 Zimmer-Wohnungen, in %";67.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6195";"Ferden";"Anteil 3-4 Zimmer-Wohnungen, in %";53.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6197";"Kippel";"Anteil 3-4 Zimmer-Wohnungen, in %";51.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6198";"Niedergesteln";"Anteil 3-4 Zimmer-Wohnungen, in %";55.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6199";"Raron";"Anteil 3-4 Zimmer-Wohnungen, in %";55.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6201";"Unterbäch";"Anteil 3-4 Zimmer-Wohnungen, in %";61.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6202";"Wiler (Lötschen)";"Anteil 3-4 Zimmer-Wohnungen, in %";60.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6203";"Mörel-Filet";"Anteil 3-4 Zimmer-Wohnungen, in %";49.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6204";"Steg-Hohtenn";"Anteil 3-4 Zimmer-Wohnungen, in %";61.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6205";"Bettmeralp";"Anteil 3-4 Zimmer-Wohnungen, in %";66.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6211";"Collonges";"Anteil 3-4 Zimmer-Wohnungen, in %";65.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6212";"Dorénaz";"Anteil 3-4 Zimmer-Wohnungen, in %";58.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6213";"Evionnaz";"Anteil 3-4 Zimmer-Wohnungen, in %";58.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6214";"Finhaut";"Anteil 3-4 Zimmer-Wohnungen, in %";57.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6215";"Massongex";"Anteil 3-4 Zimmer-Wohnungen, in %";58.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6217";"Saint-Maurice";"Anteil 3-4 Zimmer-Wohnungen, in %";54.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6218";"Salvan";"Anteil 3-4 Zimmer-Wohnungen, in %";55.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6219";"Vernayaz";"Anteil 3-4 Zimmer-Wohnungen, in %";59.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6220";"Vérossaz";"Anteil 3-4 Zimmer-Wohnungen, in %";60.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6232";"Chalais";"Anteil 3-4 Zimmer-Wohnungen, in %";57.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6235";"Chippis";"Anteil 3-4 Zimmer-Wohnungen, in %";66;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6238";"Grône";"Anteil 3-4 Zimmer-Wohnungen, in %";66.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6239";"Icogne";"Anteil 3-4 Zimmer-Wohnungen, in %";46.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6240";"Lens";"Anteil 3-4 Zimmer-Wohnungen, in %";52.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6246";"Saint-Léonard";"Anteil 3-4 Zimmer-Wohnungen, in %";64;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6248";"Sierre";"Anteil 3-4 Zimmer-Wohnungen, in %";62.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6252";"Anniviers";"Anteil 3-4 Zimmer-Wohnungen, in %";52.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6253";"Crans-Montana";"Anteil 3-4 Zimmer-Wohnungen, in %";50.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6254";"Noble-Contrée";"Anteil 3-4 Zimmer-Wohnungen, in %";51.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6261";"Arbaz";"Anteil 3-4 Zimmer-Wohnungen, in %";54.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6263";"Grimisuat";"Anteil 3-4 Zimmer-Wohnungen, in %";34.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6265";"Savièse";"Anteil 3-4 Zimmer-Wohnungen, in %";66.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6266";"Sion";"Anteil 3-4 Zimmer-Wohnungen, in %";57.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6267";"Veysonnaz";"Anteil 3-4 Zimmer-Wohnungen, in %";45.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6281";"Baltschieder";"Anteil 3-4 Zimmer-Wohnungen, in %";44.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6282";"Eisten";"Anteil 3-4 Zimmer-Wohnungen, in %";65.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6283";"Embd";"Anteil 3-4 Zimmer-Wohnungen, in %";59.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6285";"Grächen";"Anteil 3-4 Zimmer-Wohnungen, in %";61.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6286";"Lalden";"Anteil 3-4 Zimmer-Wohnungen, in %";62.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6287";"Randa";"Anteil 3-4 Zimmer-Wohnungen, in %";49.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6288";"Saas-Almagell";"Anteil 3-4 Zimmer-Wohnungen, in %";60;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6289";"Saas-Balen";"Anteil 3-4 Zimmer-Wohnungen, in %";47.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6290";"Saas-Fee";"Anteil 3-4 Zimmer-Wohnungen, in %";43.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6291";"Saas-Grund";"Anteil 3-4 Zimmer-Wohnungen, in %";56;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6292";"St. Niklaus";"Anteil 3-4 Zimmer-Wohnungen, in %";65.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6293";"Stalden (VS)";"Anteil 3-4 Zimmer-Wohnungen, in %";64.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6294";"Staldenried";"Anteil 3-4 Zimmer-Wohnungen, in %";63.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6295";"Täsch";"Anteil 3-4 Zimmer-Wohnungen, in %";45.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6296";"Törbel";"Anteil 3-4 Zimmer-Wohnungen, in %";71.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6297";"Visp";"Anteil 3-4 Zimmer-Wohnungen, in %";57.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6298";"Visperterminen";"Anteil 3-4 Zimmer-Wohnungen, in %";73;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6299";"Zeneggen";"Anteil 3-4 Zimmer-Wohnungen, in %";66.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6300";"Zermatt";"Anteil 3-4 Zimmer-Wohnungen, in %";40.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6404";"Boudry";"Anteil 3-4 Zimmer-Wohnungen, in %";61.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6408";"Cortaillod";"Anteil 3-4 Zimmer-Wohnungen, in %";59.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6413";"Rochefort";"Anteil 3-4 Zimmer-Wohnungen, in %";52.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"6416";"Milvignes";"Anteil 3-4 Zimmer-Wohnungen, in %";50.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
